Label	RelativeFreq	RecordFreq
SSF51349	0.120955818929	0.283476567916
SSF53931	0.0646804658586	0.151587551845
SSF46456	0.0600741641357	0.14079205135
SSF48724	0.0440960690304	0.103345191807
SSF52540	0.0263175755179	0.0616788514167
SSF52539	0.0263175755179	0.0616788514167
SSF56835	0.0191067757265	0.044779352121
SSF46688	0.01847742254	0.0433043765235
SSF51734	0.0123128053891	0.0288567498781
SSF51735	0.0123128053891	0.0288567498781
SSF51350	0.0121588029935	0.0284958241208
SSF46785	0.00901490199066	0.0211276604883
SSF54861	0.00871749672735	0.0204306504224
SSF52171	0.00787711980871	0.0184611117366
SSF53335	0.00608683040797	0.0142653227337
SSF53334	0.00608683040797	0.0142653227337
SSF48370	0.00584278534322	0.0136933696191
SSF46689	0.00550030898228	0.012890729248
SSF53473	0.00532871890602	0.0124885843463
SSF53474	0.00532871890602	0.0124885843463
SSF103472	0.00529655065416	0.0124131936316
SSF103473	0.00529655065416	0.0124131936316
SSF56992	0.00515348901871	0.0120779090478
SSF56572	0.00511639422574	0.0119909723076
SSF51904	0.0045045363029	0.0105569992623
SSF51905	0.0045045363029	0.0105569992623
SSF56111	0.00434306945109	0.010178579527
SSF56112	0.00434306945109	0.010178579527
SSF50198	0.00425362393841	0.00996895168786
SSF55873	0.00425038934071	0.00996137096407
SSF55874	0.00425038934071	0.00996137096407
SSF52172	0.00408634191974	0.00957690331065
SSF53383	0.00381315703965	0.00893665703809
SSF53382	0.00381315703965	0.00893665703809
SSF48452	0.00356129917737	0.00834639355979
SSF161097	0.00354113803654	0.00829914315829
SSF161098	0.00354113803654	0.00829914315829
SSF52832	0.00352293898135	0.00825649117385
SSF52833	0.0035127020128	0.00823249943261
SSF55728	0.00335744843218	0.00786864135136
SSF55729	0.00335744843218	0.00786864135136
SSF51181	0.00333344131913	0.00781237738596
SSF48725	0.0032957920237	0.00772414109316
SSF53066	0.00327427306273	0.00767370845376
SSF50249	0.003213512389	0.00753130747292
SSF53447	0.00311274933887	0.007295155431
SSF53448	0.00311274933887	0.007295155431
SSF51445	0.00294724457169	0.00690727228664
SSF53098	0.00273299335081	0.00640514513554
SSF56783	0.0025856592028	0.00605984733189
SSF56784	0.0025856592028	0.00605984733189
SSF47379	0.00252560232066	0.00591909578326
SSF47384	0.00250192933089	0.00586361488164
SSF81442	0.00245998619587	0.00576531538627
SSF81443	0.00245998619587	0.00576531538627
SSF47412	0.00240560230047	0.00563785926091
SSF47413	0.00240560230047	0.00563785926091
SSF55769	0.00229831318289	0.00538641248394
SSF50412	0.00217116150273	0.00508841506459
SSF50964	0.00211624443188	0.00495970936938
SSF54235	0.00208236290959	0.00488030337024
SSF54211	0.00203332498665	0.00476537626531
SSF54210	0.00203332498665	0.00476537626531
SSF55785	0.0018805524491	0.00440733284912
SSF48371	0.00181640077954	0.004256984604
SSF52317	0.00180404532722	0.00422802790519
SSF52095	0.00180248134592	0.00422436250028
SSF52096	0.00180248134592	0.00422436250028
SSF55297	0.00180081072952	0.0042204471814
SSF51556	0.00178927281289	0.00419340648971
SSF50036	0.00178805717287	0.00419055747043
SSF46894	0.00178031546541	0.00417241371612
SSF47363	0.00167617563746	0.00392834773177
SSF46556	0.00166713298191	0.003907155027
SSF51182	0.00163411875835	0.00382978166149
SSF47768	0.00162108795047	0.0037992421742
SSF53612	0.00161980122039	0.00379622654562
SSF53822	0.0016103462425	0.00377406750683
SSF53821	0.0016103462425	0.00377406750683
SSF50629	0.00159679647719	0.00374231177154
SSF50630	0.00159679647719	0.00374231177154
SSF51229	0.00157986282505	0.00370262543291
SSF50978	0.00150163532373	0.00351928854357
SSF55073	0.00149227987192	0.00349736275783
SSF52517	0.00146845048403	0.00344151531571
SSF52518	0.00146845048403	0.00344151531571
SSF56280	0.00144978223444	0.00339776370981
SSF56281	0.00144978223444	0.00339776370981
SSF48178	0.00144820403512	0.00339406498303
SSF48179	0.00144820403512	0.00339406498303
SSF56600	0.00143637464925	0.00336634119315
SSF56601	0.00143637464925	0.00336634119315
SSF50128	0.00142617322573	0.00334243275656
SSF50129	0.00139323720123	0.0032652426613
SSF56300	0.00139207843326	0.00326252692948
SSF56299	0.00139207843326	0.00326252692948
SSF88659	0.00136003103451	0.00318741945064
SSF53720	0.00131987936898	0.00309331850999
SSF53719	0.00131987936898	0.00309331850999
SSF50447	0.00131221586059	0.00307535802592
SSF88946	0.00127573955113	0.00298987078681
SSF88945	0.00127573955113	0.00298987078681
SSF53900	0.00124793622892	0.00292470988403
SSF53901	0.00124793622892	0.00292470988403
SSF54592	0.0012406068438	0.00290753246374
SSF54593	0.0012406068438	0.00290753246374
SSF54637	0.00122439831027	0.00286954554011
SSF54636	0.00122439831027	0.00286954554011
SSF48497	0.00121742437544	0.00285320116639
SSF48498	0.00121742437544	0.00285320116639
SSF90122	0.00121354996721	0.00284412095876
SSF90123	0.00121354996721	0.00284412095876
SSF81344	0.00118986986844	0.00278862339621
SSF48207	0.00117981773405	0.00276506483918
SSF51125	0.00116933195029	0.00274048996534
SSF55811	0.00116267792073	0.00272489533353
SSF55810	0.00116267792073	0.00272489533353
SSF57666	0.00115717555014	0.00271199977261
SSF57667	0.00115717555014	0.00271199977261
SSF56645	0.00114735090394	0.00268897436539
SSF56644	0.00114735090394	0.00268897436539
SSF54805	0.00113208786819	0.00265320334563
SSF47203	0.0011261091942	0.00263919150231
SSF56348	0.00112058549659	0.0026262459586
SSF56349	0.00112058549659	0.0026262459586
SSF54909	0.00111893620721	0.00262238062251
SSF74651	0.00110928217715	0.00259975507764
