Label	RelativeFreq	RecordFreq
R-OSA-6798695	0.00319368510052	1.23617235004e-05
R-DRE-6798695	0.00225938122795	8.74533497912e-06
R-ATH-6798695	0.00205333702792	7.94780443071e-06
R-DME-6798695	0.0020426795693	7.90655285062e-06
R-MMU-6798695	0.00182953039685	7.08152124882e-06
R-RNO-381753	0.00180111050719	6.97151703525e-06
R-RNO-6798695	0.00168032597613	6.50399912756e-06
R-MMU-381753	0.00159506630716	6.17398648683e-06
R-XTR-6798695	0.00158796133474	6.14648543344e-06
R-OSA-72163	0.00151691161059	5.87147489951e-06
R-CFA-6798695	0.00150980663818	5.84397384611e-06
R-BTA-381753	0.00146362431748	5.66521699906e-06
R-OSA-983168	0.00139612707954	5.40395699182e-06
R-BTA-6798695	0.00136060221746	5.26645172485e-06
R-HSA-6798695	0.00132152486918	5.11519593119e-06
R-HSA-381753	0.0012860000071	4.97769066422e-06
R-DRE-983168	0.00122205525537	4.73018118368e-06
R-CEL-6798695	0.00120429282433	4.66142855019e-06
R-OSA-5632684	0.00118297790709	4.57892539001e-06
R-SSC-6798695	0.00115811050364	4.48267170314e-06
R-OSA-975957	0.00109771823811	4.24891274929e-06
R-OSA-156827	0.00107285083466	4.15265906241e-06
R-TGU-6798695	0.00103377348637	4.00140326875e-06
R-HSA-212436	0.0009982486243	3.86389800178e-06
R-OSA-72689	0.000991143651885	3.83639694839e-06
R-OSA-975956	0.000991143651885	3.83639694839e-06
R-DME-983168	0.000976933707055	3.7813948416e-06
R-DRE-72163	0.000944961331188	3.65764010133e-06
R-CFA-381753	0.00092719890015	3.58888746785e-06
R-ATH-72163	0.000916541441528	3.54763588776e-06
R-OSA-72706	0.000905883982905	3.50638430767e-06
R-MMU-983168	0.00089877901049	3.47888325427e-06
R-OSA-1799339	0.00089877901049	3.47888325427e-06
R-HSA-983168	0.000877464093246	3.39638009409e-06
R-RNO-983168	0.000873911607038	3.3826295674e-06
R-DRE-194840	0.000852596689793	3.30012640722e-06
R-XTR-983168	0.000838386744963	3.24512430043e-06
R-DME-72163	0.000831281772549	3.21762324704e-06
R-DRE-2467813	0.000820624313926	3.17637166695e-06
R-ATH-156827	0.000817071827719	3.16262114025e-06
R-DRE-8856828	0.000806414369096	3.12136956016e-06
R-DRE-8951664	0.000806414369096	3.12136956016e-06
R-DRE-5689880	0.000792204424266	3.06636745337e-06
R-HSA-198933	0.000781546965644	3.02511587328e-06
R-BTA-983168	0.000753127075984	2.91511165971e-06
R-CFA-983168	0.000746022103569	2.88761060631e-06
R-GGA-6798695	0.000738917131154	2.86010955292e-06
R-HSA-418594	0.000738917131154	2.86010955292e-06
R-DRE-418594	0.000738917131154	2.86010955292e-06
R-DRE-416476	0.000735364644947	2.84635902622e-06
R-ATH-983168	0.000717602213909	2.77760639274e-06
R-ATH-72689	0.000714049727702	2.76385586604e-06
R-OSA-5689880	0.000710497241494	2.75010533935e-06
R-ATH-975957	0.000696287296665	2.69510323256e-06
R-TGU-983168	0.000692734810457	2.68135270586e-06
R-DME-114608	0.00068918232425	2.66760217917e-06
R-HSA-8951664	0.000685629838042	2.65385165247e-06
R-DRE-114608	0.000653657462175	2.5300969122e-06
R-OSA-6791226	0.000650104975967	2.5163463855e-06
R-ATH-975956	0.000650104975967	2.5163463855e-06
R-RNO-418594	0.00064655248976	2.50259585881e-06
R-ATH-72706	0.00063234254493	2.44759375202e-06
R-MMU-418594	0.00063234254493	2.44759375202e-06
R-RNO-6791226	0.00063234254493	2.44759375202e-06
R-ATH-1799339	0.000628790058723	2.43384322532e-06
R-DRE-381426	0.000625237572515	2.42009269863e-06
R-DRE-418555	0.000625237572515	2.42009269863e-06
R-SSC-381753	0.0006181326001	2.39259164523e-06
R-SSC-983168	0.000611027627685	2.36509059184e-06
R-MMU-8951664	0.000611027627685	2.36509059184e-06
R-DRE-5673001	0.000607475141478	2.35134006514e-06
R-CFA-194840	0.000596817682855	2.31008848505e-06
R-ATH-6791226	0.000586160224233	2.26883690496e-06
R-CFA-2467813	0.000586160224233	2.26883690496e-06
R-OSA-674695	0.000579055251818	2.24133585157e-06
R-CFA-5689880	0.000571950279403	2.21383479817e-06
R-DRE-6791226	0.000571950279403	2.21383479817e-06
R-DRE-8856825	0.000568397793196	2.20008427148e-06
R-DRE-2500257	0.000568397793196	2.20008427148e-06
R-RNO-8951664	0.000564845306988	2.18633374478e-06
R-BTA-418594	0.000561292820781	2.17258321808e-06
R-CFA-418594	0.000561292820781	2.17258321808e-06
